,replicates_count,train_replicate,repeat_no,time(min),R_train,R_validation,R_test_insample,R_test_independent,R_testHQ
182,k6,Virus1_IT_Virus2_KC,2,2,0.8539279490226902,0.8330662350962875,0.8347035731614725,"[0.8176647099789615, 0.8126255315428991, 0.8152852703789897, 0.7659651601209171, 0.7493925136973282, 0.7430379603592772]",0.8858378502796312
183,k6,Virus1_IT_Virus2_KC,3,2,0.8498367735108627,0.8233491700645031,0.8383945416456773,"[0.8219400142009908, 0.81774144996116, 0.8178516213954209, 0.7726248037918771, 0.754504496979341, 0.7493122085656891]",0.8901019540182628
184,k6,Virus1_IT_Virus2_KC,4,3,0.8562592878680696,0.830288344335693,0.8280833934634418,"[0.8198473196545167, 0.8168180877015122, 0.817195413422443, 0.7717829635852453, 0.7538789265758037, 0.7502669845799063]",0.891369630711086
185,k6,Virus1_IT_Virus2_KC,5,2,0.8504697115104437,0.8237920210539399,0.8261717387857893,"[0.8216880217210941, 0.8168838327604054, 0.8181480377133528, 0.7711260866427501, 0.7533811987113703, 0.7479477998186412]",0.889884439166123
186,k6,Virus1_IT_Virus2_KC,6,3,0.8532563096541476,0.8291937617042647,0.8335195305677965,"[0.8171335551117326, 0.8129181101519819, 0.815245947658218, 0.7668501494650249, 0.7497249372686702, 0.7445968088657519]",0.8882638789872023
187,k6,Virus1_IT_Virus2_KC,7,2,0.8263101673561539,0.8054620424862682,0.8175557689197983,"[0.8195925191800184, 0.8153771401217719, 0.8114716805188128, 0.7790993246248028, 0.759293462326025, 0.7543944436155657]",0.8945221715759558
188,k6,Virus1_IT_Virus2_KC,8,3,0.8530532182481022,0.8322287693847444,0.8205382388079832,"[0.812954855512069, 0.8074948319350123, 0.8119379420302703, 0.7601763503051274, 0.7450611951406156, 0.7381791482119807]",0.8829182921247521
189,k6,Virus1_IT_Virus2_KC,9,3,0.8521246813626124,0.8306810557716432,0.8267436691882025,"[0.8180948585991284, 0.815007446868114, 0.8157768152086291, 0.7701992792949919, 0.7524222106916335, 0.7485182834994273]",0.8916849194267552
190,k6,Virus2_IT_Virus1_KC,0,2,0.8880637619265419,0.8734011936673741,0.867388678698639,"[0.8364614709870511, 0.8388616415674608, 0.8221563778995274, 0.8121373073694745, 0.7856077443449524, 0.7881826227745569]",0.9171345324911527
191,k6,Virus2_IT_Virus1_KC,1,2,0.8905574581666973,0.8781828191802492,0.8707986601887489,"[0.8414441287270051, 0.8452846730202299, 0.820538046565825, 0.8243967609166578, 0.7934440968357525, 0.7983609553055794]",0.924677101396051
192,k6,Virus2_IT_Virus1_KC,2,2,0.8862662730214594,0.8714424490448327,0.865740147462496,"[0.8393118611376453, 0.8435421798724191, 0.8180768919224154, 0.8229434741179982, 0.7913852915277994, 0.7964791033998588]",0.922559518188325
193,k6,Virus2_IT_Virus1_KC,3,3,0.8912056490428092,0.8736145040370962,0.8748966637876237,"[0.8360263914058165, 0.8405895154175059, 0.8139567920548726, 0.8216000374278102, 0.7895509985497438, 0.7956939266762814]",0.9213500954184736
194,k6,Virus2_IT_Virus1_KC,4,2,0.8809489640094724,0.8652751960456101,0.8695739340866324,"[0.8280683765174888, 0.8328807874480172, 0.8032029277097275, 0.8205360934483824, 0.7880911329959206, 0.7944228011688401]",0.9216588018388061
195,k6,Virus2_IT_Virus1_KC,5,3,0.8864963136201391,0.8690890012928864,0.8738713906019895,"[0.8365139227869912, 0.8391110756094061, 0.8179070793216571, 0.8177559903708912, 0.7889128177391769, 0.791948194963465]",0.919507405716982
196,k6,Virus2_IT_Virus1_KC,6,2,0.8945783961085031,0.8740972852770664,0.8728525015329625,"[0.8368282748459333, 0.8399582926239068, 0.821673754151578, 0.8137874118942706, 0.785923724761249, 0.7898794450554882]",0.918093441746326
197,k6,Virus2_IT_Virus1_KC,7,2,0.8853104770730881,0.8689941784095288,0.8638204491219711,"[0.833441219771391, 0.8359269059345151, 0.8194421009844975, 0.8106739194379401, 0.7842500897547726, 0.7877662092007256]",0.9147050092275228
198,k6,Virus2_IT_Virus1_KC,8,2,0.8846918275581771,0.8684253804709327,0.8740560694633852,"[0.8404630040592476, 0.8431342182869681, 0.8235032681095542, 0.8187221585259882, 0.7907678329062326, 0.7943306199376878]",0.9206602582668845
199,k6,Virus2_IT_Virus1_KC,9,2,0.8845798746921404,0.8676296752328658,0.8667321750252528,"[0.8335738646155925, 0.8367855320026264, 0.8150787825631955, 0.8169663776495062, 0.7884192569428504, 0.792754497010616]",0.9193886366173643
200,k6,Virus2_IT_Virus2_KC,0,2,0.8590321762457526,0.8364626516250157,0.831881914759356,"[0.8344518149023339, 0.8344921868814611, 0.822091957229317, 0.8049945567750361, 0.7807404736284412, 0.7809270228991395]",0.9144851890212542
201,k6,Virus2_IT_Virus2_KC,1,2,0.8572350028316287,0.8340968911008936,0.8341120465775514,"[0.8408669852560503, 0.8420577403243135, 0.821615022633719, 0.8185001657696079, 0.7904889487671029, 0.7921015857502421]",0.9219870238128601
202,k6,Virus2_IT_Virus2_KC,2,3,0.8621174154818503,0.8463193777037152,0.8351828095692304,"[0.8373187527095324, 0.8395906599402274, 0.8194835771379254, 0.815332270490439, 0.7866350542957037, 0.7899261522754732]",0.9188018934140317
203,k6,Virus2_IT_Virus2_KC,3,3,0.8597180734212373,0.8406311013693567,0.8404954366886113,"[0.8375024179529575, 0.8387285943231105, 0.8230762105769629, 0.8096992148239969, 0.7837963577337558, 0.7856399419241613]",0.9167487588022396
204,k6,Virus2_IT_Virus2_KC,4,2,0.8521236546861624,0.8294770784429233,0.8337454125702258,"[0.8342824557170525, 0.8362279212790689, 0.8177911629927868, 0.812189144777221, 0.7851073028870481, 0.7876255619779845]",0.9188572822326233
205,k6,Virus2_IT_Virus2_KC,5,2,0.8621689076934885,0.8422729299626941,0.8403885048774139,"[0.839090630786067, 0.8406454675510857, 0.8214284895256476, 0.8156579158955826, 0.7875996553636174, 0.7900191456102743]",0.9185024629980268
206,k6,Virus2_IT_Virus2_KC,6,2,0.8570408601340564,0.8394653687510714,0.8354276754881887,"[0.839317645617403, 0.8417134482766314, 0.8218963999044139, 0.8173652057842984, 0.7888822205799378, 0.7923357501216731]",0.9205453736417537
207,k6,Virus2_IT_Virus2_KC,7,2,0.8600094931249241,0.8373588777934831,0.83067612887425,"[0.837645438088593, 0.8391444175191054, 0.8212268525530954, 0.8131775638825021, 0.7863512371474627, 0.7877359605289114]",0.9174502394073119
208,k6,Virus2_IT_Virus2_KC,8,2,0.8621585052543036,0.8421301459379534,0.8447815422801482,"[0.837735243623667, 0.838644040990025, 0.8228114114597735, 0.8108603617134907, 0.7849711850167841, 0.7861465553422696]",0.9157659339425719
209,k6,Virus2_IT_Virus2_KC,9,3,0.8566038579517533,0.8427059701903933,0.836149008297192,"[0.8281767176749536, 0.8297612725382341, 0.8187346469596165, 0.798802795623535, 0.7746823441625034, 0.7768262616835521]",0.9094484137972906
210,k6,Virus1_KC_Virus2_KC,0,2,0.8638798406091218,0.8461229351160748,0.8455843789998982,"[0.8370056480196738, 0.8399796278122595, 0.8222659869483563, 0.8134833771856467, 0.7866202694856179, 0.7903002384075635]",0.9142564407964526
211,k6,Virus1_KC_Virus2_KC,1,3,0.8687843977700345,0.8539294336733942,0.8362891819362867,"[0.8377710581322295, 0.8411141316879837, 0.8223421166699708, 0.8146050802512539, 0.78665833211835, 0.7904568613199254]",0.9141868585093251
212,k6,Virus1_KC_Virus2_KC,2,3,0.8732191205513626,0.8475939477508241,0.846276330836238,"[0.8340660773204667, 0.836328648855514, 0.8239446564501571, 0.8048210744964288, 0.7803863036398502, 0.7833537081535275]",0.9079895682322945
213,k6,Virus1_KC_Virus2_KC,3,3,0.8660269206497229,0.8443610267256142,0.8517677221757198,"[0.8380794125068208, 0.8411130543120893, 0.8224720235837043, 0.8155057409910054, 0.7879081767567059, 0.7917526730577478]",0.9163726038513531
214,k6,Virus1_KC_Virus2_KC,4,3,0.8748168243890481,0.8516050292791391,0.844778292904306,"[0.8307806671162049, 0.8325042143513054, 0.8208411185748613, 0.7988452852641962, 0.7750787866177986, 0.7768248115948427]",0.9055223216645151
215,k6,Virus1_KC_Virus2_KC,5,3,0.8682720263802987,0.84896734747837,0.8486641516359797,"[0.8352859372431286, 0.8388162623278695, 0.8239481286680168, 0.807678810907657, 0.7814533941372036, 0.7854803799095389]",0.9082810570792911
216,k6,Virus1_KC_Virus2_KC,6,3,0.8719071273710028,0.844082544320482,0.8483703134262359,"[0.8310919647119729, 0.8329955637162002, 0.8228856387098705, 0.799123870946128, 0.7758034090076745, 0.7780455725201701]",0.9055349104888617
217,k6,Virus1_KC_Virus2_KC,7,2,0.8613158007767431,0.839365440572099,0.8569018383159657,"[0.8273297317401292, 0.8273603517182904, 0.8214226119477496, 0.7912226252328112, 0.770463386587044, 0.770380364560368]",0.9001103780836992
218,k6,Virus1_KC_Virus2_KC,8,3,0.8683919013877701,0.8439945550828637,0.8515543335007016,"[0.8350470527467421, 0.8357313577865126, 0.8244417730213521, 0.8030240015969036, 0.7793488920406613, 0.7801470676044928]",0.9048424274883504
219,k6,Virus1_KC_Virus2_KC,9,2,0.8657346847145668,0.8433080379158265,0.84740220458313,"[0.8298961088353692, 0.8302252325015171, 0.8229337630563219, 0.795162488289656, 0.7742528646564257, 0.7741411096810209]",0.9042161567195948
220,k12,CodonRep1,0,3,0.9207455372665188,0.9078768502970708,0.9027629775525223,"[0.8782981363748721, 0.8789823841119035]",0.9227444861037696
221,k12,CodonRep1,1,2,0.9162032428651998,0.9048218496309665,0.8998638221351981,"[0.876949200412659, 0.8780746225036701]",0.9228893073442691
222,k12,CodonRep1,2,2,0.9090353031769769,0.894646015347759,0.9064764621213564,"[0.8805827954935513, 0.881869575615625]",0.9250836474776216
223,k12,CodonRep1,3,1,0.9011676201882006,0.8880575941305499,0.8873736750111247,"[0.862733394566121, 0.8640852101928058]",0.910251511340294
224,k12,CodonRep1,4,2,0.9126682389402087,0.8989837813045227,0.8993603336047787,"[0.8764845150571293, 0.8776528971954966]",0.9213891541113575
225,k12,CodonRep1,5,2,0.9085337624669801,0.8943149901144044,0.8980484371981615,"[0.8769963880869226, 0.8779782743128488]",0.9223430826733808
226,k12,CodonRep1,6,2,0.9137338789631677,0.9007792518991485,0.9007631427730309,"[0.874637528353922, 0.8762646696668314]",0.9195246376386986
227,k12,CodonRep1,7,2,0.9085733473851371,0.8957631749552268,0.9001061482249764,"[0.8759819063797565, 0.8769823697608748]",0.9215601631948426
228,k12,CodonRep1,8,1,0.9041909988464392,0.8876846916829205,0.8977863958272546,"[0.8691581359465803, 0.8700740818190771]",0.9147604086074546
229,k12,CodonRep1,9,2,0.9092174449744747,0.898930707130969,0.9045306636259857,"[0.8760493884534925, 0.8770132870769911]",0.9217114966802801
230,k12,CodonRep2,0,2,0.9144312096323616,0.9016174310021337,0.8994125506186555,"[0.8767940681617615, 0.8779013419370353]",0.921929162901743
231,k12,CodonRep2,1,3,0.9211005945010734,0.9047654472404911,0.8955249798782862,"[0.8780209425692779, 0.8789181055149429]",0.9214199102684131
232,k12,CodonRep2,2,2,0.9130422535400523,0.9003249436077078,0.9023786231100809,"[0.8750609713741948, 0.8762749687662638]",0.921831347432467
233,k12,CodonRep2,3,2,0.9136754541048626,0.9013136639157634,0.8931585854924373,"[0.873278219579181, 0.8741970280727773]",0.9192151008610329
234,k12,CodonRep2,4,2,0.9179692072384384,0.9041002696796308,0.8997170032064667,"[0.8801652551687483, 0.8817707112565357]",0.9257205131610518
235,k12,CodonRep2,5,2,0.9157205736965379,0.9019097527351279,0.8998242422157757,"[0.8758971444222198, 0.8772631050960907]",0.9223162798611784
236,k12,CodonRep2,6,2,0.9155567267022913,0.9008854445004326,0.8924810312241005,"[0.8767280341768618, 0.8777436886629144]",0.922439417377483
237,k12,CodonRep2,7,2,0.9130990769863263,0.8992347985471782,0.8951694935649346,"[0.8761754091729536, 0.8773288669414407]",0.9218565145152157
238,k12,CodonRep2,8,2,0.9073710324901082,0.891246319651364,0.8915309856156944,"[0.8806039072352208, 0.8816744931791033]",0.9267352786073496
239,k12,CodonRep2,9,1,0.9009628410172144,0.8884038641590359,0.8957439683338588,"[0.8757494182243568, 0.8769253664662585]",0.9226412521168496
240,k24,AllcodonReps,0,1,0.9308975669921418,0.9205648183083254,0.9196567033609923,[0.9106826881035999],0.9295893526467074
241,k24,AllcodonReps,1,3,0.9367828703052793,0.9260149741954483,0.9214395123851288,[0.9118806068926212],0.930482837372301
242,k24,AllcodonReps,2,3,0.936393503092394,0.9255637764081792,0.928186681188203,[0.911625774218285],0.9309642453897787
243,k24,AllcodonReps,3,2,0.933257325224675,0.9224527404621882,0.9237685817426626,[0.9074073646504506],0.9280199992547883
244,k24,AllcodonReps,4,2,0.9319250246271115,0.9230413754663056,0.9220824760890967,[0.9069944573549908],0.9269051149325293
245,k24,AllcodonReps,5,2,0.9363995012518984,0.927366118281788,0.9250885941214942,[0.9113942354014533],0.9303042984187853
246,k24,AllcodonReps,6,2,0.9351085659505207,0.9245241153824656,0.9205413794271344,[0.9144212236126321],0.9317690791350344
247,k24,AllcodonReps,7,8,0.937223446127694,0.9255882691579046,0.9225879189858001,[0.9062880952932635],0.924989198169467
248,k24,AllcodonReps,8,2,0.9329211092739879,0.9221028503948705,0.9229635815116807,[0.9113721876129027],0.9287508752663675
249,k24,AllcodonReps,9,2,0.9338382014838609,0.9218230111425374,0.9215272628280315,[0.9098833189765839],0.9297798218697818
