n_features,n_samples,corr_Ytrue_Ynoisy1,corr_Ytrue_Ynoisy2,corr_Ynoisy1_Ynoisy2,corr_pred0_Ytrue,corr_pred_Ytrue,corr_pred_Ynoisy1,corr_pred_Ynoisy2,iteration_corr_pred_Ytrue,iteration_corr_pred_Ynoisy1,corr_pred_Ytrue_optimal
90,18000,0.47506549055311575,0.6945431839903652,0.3387658519068678,0.6983548741437582,0.8348818401231811,0.4141653410879832,0.5813065443550336,"[0.7300219446172048, 0.7881639610491085, 0.807460072402072, 0.8194981986904019, 0.8213269290763896, 0.8261542563208532, 0.8266843715275228, 0.8260975644156487, 0.8283682397834704, 0.8285566280196107, 0.8296081849146224, 0.8330993932628802, 0.8317380394122622, 0.8295588990492639, 0.8292164197658447, 0.8306533940022852]","[0.5212503049597179, 0.5062884326086547, 0.5104934257907171, 0.49948328280212184, 0.4911888714712037, 0.49159543092488245, 0.4842111955831434, 0.4819108033466639, 0.4803260523086015, 0.4761039634106564, 0.4735371440179592, 0.47548327464875434, 0.47242909966881774, 0.46927893800638415, 0.4678750728936916, 0.4678465756680369]",0.9568797668943381
96,19200,0.6118631533743674,0.6414130287314171,0.393942517670125,0.7947055329242342,0.8633830052687018,0.530167592641348,0.5542612794627837,"[0.8173821464215877, 0.8486776304065586, 0.8605438087907609, 0.8669093221422965, 0.8670138209717914, 0.8663814458207416, 0.8648345244815893, 0.8641208630414207, 0.8654806706439191, 0.8647253879270715, 0.8653531563218535, 0.8654101697045629, 0.8649639774260598, 0.8664582347494386, 0.8660315998895222]","[0.594415601718959, 0.6082236948386646, 0.6075356636062309, 0.6043403612792212, 0.598625397468298, 0.5959790973938924, 0.5931733837890519, 0.5892244880895241, 0.5891820265463863, 0.5869461188935157, 0.5860594665539985, 0.5844178623991999, 0.5830653590917374, 0.5828923711359191, 0.5825109126163963]",0.9407843652508387
13,2600,0.6293164909910413,0.6848258301196268,0.41466810473169535,0.9012766997995109,0.930766944972537,0.6055406890904899,0.6840173188274703,"[0.8971818546630299, 0.9188504443444079, 0.9285817289238655, 0.931381603171465, 0.9330014393079994]","[0.6275169406703944, 0.6425701882182746, 0.6264344109544837, 0.6299357956523584, 0.6241300640269538]",0.9582410766279942
63,12600,0.8921421910836327,0.9703850186358611,0.8679234697010265,0.8700101251293363,0.8874239762820907,0.7942895003240505,0.8625946694525348,"[0.9062907251895616, 0.9225163872312397, 0.9233573415668467, 0.9217343997183106, 0.9210162818583738, 0.9196596630935444, 0.9170979522187519, 0.9157857571767803, 0.9151280844826434, 0.9138177382131626, 0.9119936192174674, 0.9128431293792119, 0.9109979318042709]","[0.8413899598623742, 0.8509100117139133, 0.8474642204784739, 0.8427648739795006, 0.8404190521914319, 0.8382338830530074, 0.8349664588702601, 0.831661024063477, 0.8322083173162611, 0.8300112762761331, 0.8277385348584716, 0.8281189374911333, 0.8260106422129473]",0.922028793812363
17,3400,0.5642977293269477,0.610324457265641,0.3451546809736925,0.6846466735180738,0.8473521128155982,0.3589416336493304,0.39027590487123215,"[0.7850793352414467, 0.7445756262501373, 0.8158858423223272, 0.7909777278633264, 0.7775790693528577, 0.7958741741912696, 0.7969748203757147, 0.8114049164062884, 0.7962492585874505]","[0.5528348970887107, 0.5091285650407257, 0.5432137817026804, 0.49680825435686427, 0.4887456675924304, 0.47964513818840154, 0.48236963361093693, 0.4902219663856625, 0.47908955874177905]",0.9000185032668817
57,11400,0.6338791153245402,0.5412017666025233,0.3589619022254083,0.7455365659442927,0.8453547476468858,0.5278712427883115,0.46831458324011105,"[0.8360649018637585, 0.8789780924743299, 0.8857428712916218, 0.8998443702752973]","[0.5995438010683629, 0.6420601328601, 0.6251660945455462, 0.6298643862872758]",0.8909858266492163
63,12600,0.9921537953352946,0.9600244380435519,0.9524106767603592,0.9191430278866826,0.9372164904661943,0.9334245655962206,0.9042052494634686,"[0.9444223631027248, 0.9521990606452322, 0.9515078933920784, 0.9505129109190839]","[0.9392338717864671, 0.9463684798087143, 0.9456163651935119, 0.9444337297583162]",0.9279172537310089
76,15200,0.9911509832826214,0.8639248448514661,0.8570494334917915,0.8526860986039402,0.8586748317169011,0.848307271871128,0.7328083428182814,"[0.9091988035921043, 0.9165079067831325, 0.91325322208627, 0.9112473631439368, 0.9053237812353354, 0.9059844503526119]","[0.9043707825393411, 0.9105706194703441, 0.9070169461210609, 0.90499775323429, 0.8986050104440949, 0.899015679023249]",0.8572250673108819
97,19400,0.4590654584788242,0.4513896218606414,0.20815164880217446,0.7500723232694984,0.8436850759995639,0.4139161772695767,0.39998236402740767,"[0.7571828090500062, 0.8160477839780871, 0.8393031841525765, 0.8515598891542016, 0.8540308760150763, 0.8544050464860506, 0.8582187124461115]","[0.47264706751958185, 0.5042820808419689, 0.49036631849536033, 0.48718136167429993, 0.4696988167014249, 0.4680096237542374, 0.46570869995655567]",0.9346642570789652
48,9600,0.9440051333230819,0.8204190236635331,0.7765560032920281,0.9405879422852363,0.9418500786991211,0.9004861704697084,0.7934215681623604,"[0.9454207870906675, 0.9562716706451317, 0.9504107226685875, 0.945667291261467, 0.9476426625067916, 0.9437696744786682, 0.9438495757794569, 0.9405045193182177, 0.941521879438544]","[0.9090747040959641, 0.9158852614511768, 0.907832047433273, 0.9033816886309942, 0.9036975103188898, 0.8988618903187188, 0.8980487092552321, 0.8949721097568543, 0.8961738291221648]",0.9489684740080138
42,8400,0.7412337244391529,0.9878742953596726,0.7334582028128842,0.8739907577867176,0.9249757842958252,0.6722994613068192,0.9137395526663485,"[0.885842250088529, 0.9035687741881938, 0.9154900789416475, 0.9188657574736461, 0.9228032738842965, 0.9213190877313264]","[0.7332564648509594, 0.7170057461653673, 0.7245343351223028, 0.7179011055052791, 0.7193159792764037, 0.7127986386344403]",0.948051915838448
12,2400,0.6977532796004782,0.9326271300844593,0.6475149565914365,0.9278116086339601,0.9393541831581721,0.7495368713763105,0.8906018936785949,"[0.9195040462610329, 0.9304888278786546, 0.9330783551286241, 0.9349883454698322]","[0.6950744470897248, 0.7095299806793027, 0.7052188213137058, 0.6952655757684032]",0.9580378043428933
58,11600,0.567047544440002,0.6354186386037246,0.36497613902271064,0.8000520866308694,0.88072315783124,0.5168904289348024,0.5684826510529084,"[0.788046853938018, 0.8183786175438486, 0.843812572563426, 0.8576431105379166, 0.854350335999598, 0.8595992164394693, 0.8574735547014103, 0.8601684998093779, 0.8580622201097506, 0.8562889152930242, 0.8559393359908711, 0.860351881500544, 0.8566052041912515, 0.8549974201886403]","[0.5485149274204464, 0.5630304302628235, 0.5556219667347582, 0.5551159275181285, 0.5437878794304936, 0.5404654727876397, 0.5353175632670025, 0.5354315024590597, 0.5316829927160285, 0.5293294969370863, 0.5260633449994958, 0.5275199779005604, 0.5249828081551053, 0.5242150667733746]",0.9519121396271955
74,14800,0.993957066113136,0.5889724608345417,0.5851159091608487,0.9116087815236433,0.9118318398602527,0.9063961560374754,0.5307332304480314,"[0.9224326963110592, 0.9276165852317213, 0.9220089039075007, 0.9235232635945305]","[0.9188112581823129, 0.9237629918024699, 0.9174652192084928, 0.9190286384651367]",0.9153866268631274
62,12400,0.6339212487038363,0.5902716466775029,0.3790377385930275,0.7905368639626238,0.8518215623078584,0.5485674882375331,0.4933978726254262,"[0.8215341683834326, 0.8537090446007155, 0.867141353019297, 0.867057644660133, 0.8712695072123914, 0.870313282303143]","[0.5979180660172908, 0.6108084589411213, 0.6075197331010476, 0.6029768663617098, 0.5994638494905606, 0.5953146700532312]",0.9108388324495199
33,6600,0.4812428466404888,0.7996330101470863,0.39991460511643034,0.6929446498949047,0.7926454362032699,0.383697625278787,0.6482883242583833,"[0.7194054038594464, 0.7449015246894275, 0.7949572900630983, 0.7950960138848631, 0.8033740344864608, 0.7992959786165867, 0.801592769754127, 0.8016957180114271, 0.7985611404357171]","[0.47352076030057166, 0.46007448537044493, 0.47796611925826193, 0.4751063400314821, 0.47219704929349005, 0.460969460896543, 0.45891396031921383, 0.4549559813600409, 0.45197947271963845]",0.9086989744841442
78,15600,0.6071848098730409,0.906347975297096,0.5497043775367935,0.8248060840717415,0.881633963497147,0.5193142369500343,0.7849210284341401,"[0.842699822928597, 0.866684773322844, 0.8781939069636132, 0.8855260947939544, 0.8857440492807316, 0.8885144985237089, 0.8893236951314749, 0.8900002451049032, 0.8898291218848342, 0.8904458542797579, 0.8899947654479671, 0.8928117690528746]","[0.6088052582822497, 0.6207244639278882, 0.6152411564078207, 0.611798833228341, 0.6072872092376986, 0.6026414744960301, 0.6014924660606743, 0.5986431496007472, 0.5961563576957523, 0.5945616944621094, 0.5936668906339504, 0.5945055241388492]",0.9306690745850954
29,5800,0.5946152070100503,0.5593467302179613,0.32108695668906173,0.8152389361804594,0.8709952581089805,0.5229081729372723,0.4784850107914735,"[0.822487164065714, 0.8523823207563259, 0.8654758957919271, 0.875878860916084, 0.8744489624984706, 0.878148607347111, 0.8794169609642478]","[0.5860307488159384, 0.5907089626584494, 0.5909757507849458, 0.5931201892716981, 0.5881177001719897, 0.5813032179807125, 0.5799615814848492]",0.9374457281364024
20,4000,0.6954695434217204,0.590994051155586,0.3976298280437106,0.8619281472870726,0.9124670402201331,0.6263401726341057,0.5263719704260387,"[0.8442824421906685, 0.8655189578267697, 0.8803635604756592]","[0.6686128913827327, 0.6546715104914835, 0.6562694307114845]",0.9306142384871223
76,15200,0.941904845582487,0.864192680925185,0.8172485602708387,0.8924809558827429,0.9071452202959711,0.8597554284807842,0.7920208100946866,"[0.9103646946658941, 0.9010589084386529, 0.9034601153771493, 0.8993570947922085, 0.8977603625879044, 0.8941302746762099]","[0.8744979726032623, 0.8631439220433038, 0.8642375393268512, 0.8583617121996293, 0.8553691716636275, 0.8511775337056842]",0.8961865043204309
15,3000,0.6593102180907844,0.49093523643639275,0.31522982606099664,0.855477098383144,0.9179332530952373,0.5835394610527647,0.441591945497233,"[0.901957908967995, 0.9211735405838696, 0.9347204819855404, 0.937314359245836, 0.9402419232082465, 0.9399695358586012, 0.9403871766678203, 0.9413470684773045, 0.9407397029675477, 0.9407392919123208, 0.9398705446155946, 0.9404167127595419, 0.9398106664822254]","[0.6761914330916678, 0.6732732324889572, 0.6723306265032611, 0.6672683921210458, 0.6650229727761239, 0.6657756270449087, 0.6614279671767513, 0.6618236390725898, 0.6600250762599956, 0.6570028654865978, 0.6549070710160863, 0.6572978380212102, 0.655494306906211]",0.9514247640579828
72,14400,0.5223625644350925,0.9827639056238832,0.5124348395203655,0.7301009646943435,0.8402635447814689,0.4494896852034709,0.8246547393864944,"[0.7572538838461362, 0.813229271630865, 0.8343306164945689, 0.8415940965561782, 0.8406294354827983, 0.8450510161077907, 0.8434688030849823, 0.842157840752384]","[0.49421226723410894, 0.5218557502488055, 0.5159211403782488, 0.5215051291809559, 0.5052592991441183, 0.5061399231914698, 0.5010848814672485, 0.4984098537413793]",0.896832041233665
15,3000,0.9999149429442341,0.6566994803928449,0.6567523803941364,0.9490869993058906,0.950915950105992,0.9508530997601068,0.663157820888416,"[0.9535421897478308, 0.9574402017135666, 0.9553907118317657, 0.9495759084229871, 0.9508464441093324, 0.9490364711498611, 0.948244670633705, 0.9415773599736015]","[0.9534687458336737, 0.9574159488034022, 0.9552718940448304, 0.9493962999920786, 0.9506560560517118, 0.9488664454114845, 0.948074598429537, 0.9413655987559056]",0.9512692203848121
28,5600,0.4603572231409182,0.5673719228255604,0.2605800984423875,0.8026744278927307,0.8938010049976475,0.49378193371903584,0.5745129405923525,"[0.735400121986246, 0.7924265789154216, 0.8033291134593994, 0.8123431986090945, 0.8202469700554098, 0.8211773043588961, 0.8249033336019471, 0.817795351664763, 0.8208028852615517, 0.8186031441318715, 0.8219825791190145, 0.8238369456784735, 0.8202184827877643, 0.826618718844034, 0.8205769244422505, 0.8213190654810066, 0.8227293637199738, 0.8240993499145964, 0.8247291963822319, 0.8234821226970302]","[0.49806258627968825, 0.4819722538869091, 0.4724571321238735, 0.4697984526894091, 0.46422768977931445, 0.4594287443676733, 0.45468640203035016, 0.4458468602241744, 0.44753686839758217, 0.44701942060514976, 0.4468397027379517, 0.4454172411710262, 0.4454637116612455, 0.4464630503680779, 0.4416034614653658, 0.44472991685316454, 0.4424240755635879, 0.44031570583766755, 0.44046118245201815, 0.4408706926207235]",0.962320851846505
11,2200,0.809986225135263,0.9444328202544732,0.7746057908683357,0.46471813679524093,0.5000991320253808,0.4174736804238537,0.4822708627995311,"[0.8787903110642787, 0.8563527868421312, 0.8799490710670212, 0.8964152562280319, 0.8749696448948964]","[0.763056842370609, 0.7309520443501027, 0.7379083458885749, 0.7490136305036352, 0.731186429110672]",0.9378727967702498
98,19600,0.5211240385921273,0.5006807622254689,0.24743503035868583,0.70952567789857,0.82125381239583,0.4314925569988192,0.39813652108261033,"[0.7619425211980996, 0.8135669722368847, 0.8393536861412221, 0.8457300841683381, 0.848791768885459, 0.8521064363571255]","[0.5381643270301404, 0.5503981648515096, 0.5466547807442904, 0.5380502246826426, 0.5336463967359185, 0.530168502746307]",0.9143620450656806
17,3400,0.6662281648279235,0.7940348050899976,0.5271115785577485,0.8727336115810188,0.9192541652545555,0.6441099051271179,0.7450170915920715,"[0.8748715420177728, 0.9008370627203237, 0.9072470000459373, 0.9119877308934488, 0.9160099119672338, 0.915891141774446, 0.9144219519119592, 0.9185181638549299, 0.9160905684335461, 0.9165301135535301, 0.916731863971364]","[0.6614357166766256, 0.6718024377948875, 0.6635088844322624, 0.6698715664934469, 0.6607398745111644, 0.6568333184858156, 0.6502644350969868, 0.6551344270476652, 0.6512920138720384, 0.6501248357961111, 0.6495904471878216]",0.956848340026604
18,3600,0.7460250925361515,0.4876138612614564,0.3569307079495977,0.8606556676161046,0.8893727497971989,0.6456305201891341,0.4278980415658153,"[0.80036492815223, 0.9004121592524521, 0.7904355805750343, 0.8678395582401993, 0.8271258367631084, 0.7975794537918595, 0.7954463191643903]","[0.6387081925451598, 0.7178871864552735, 0.6171825476490167, 0.6752067571941999, 0.6292217875853818, 0.6056140160401946, 0.6088662435859389]",0.8865745318552418
76,15200,0.8576446162848506,0.9953818700713304,0.8547686319969154,0.8674944864252192,0.9065519012898158,0.7904759661297418,0.901834488647938,"[0.8819921127400632, 0.9038061900818446, 0.9089720136100723, 0.9082478462241083, 0.9073974757189267, 0.9064388538122663, 0.9067307241095275, 0.9062633486591576, 0.9040997761166494, 0.9006499355270969]","[0.7978037685846004, 0.8048428230058553, 0.8031660907556679, 0.8003786544737094, 0.79638644852753, 0.7929338449332863, 0.793124566960744, 0.7916632304798692, 0.7902206525873682, 0.7854985006332381]",0.9271940740528863
42,8400,0.716927019608121,0.4978745471865997,0.3573486494622349,0.7895715470664255,0.8722854848536088,0.609048455813314,0.4459973683005167,"[0.8239272687796192, 0.8597504234683183, 0.8726182284853508, 0.8767779640012359, 0.8783632879140996, 0.8745580704750187]","[0.6776163499865728, 0.6706416207496231, 0.6736732793255895, 0.6756823997372545, 0.6706703964730203, 0.6648519614075334]",0.904800640274158
83,16600,0.731026312765339,0.5130100286812126,0.3745101886797153,0.8296788903787209,0.8862296854929521,0.6547802667413701,0.4589546621469486,"[0.863239596602513, 0.8971213799994742, 0.8955348611648783, 0.9040555834519662, 0.9021954254039061, 0.90098732881132, 0.9004388286012235, 0.9022310994400474, 0.9007674428038537, 0.901357746533294, 0.9001888241321364, 0.9003416233608729, 0.8987189059650531, 0.8991765438732213]","[0.7143980651251689, 0.7217794093837954, 0.7089212729632424, 0.7073583261308076, 0.7033453117021388, 0.6960030196689121, 0.6950984221422696, 0.6945099597477614, 0.6926564890455003, 0.6926493068205029, 0.6916216089293415, 0.6908325245397142, 0.688996382735131, 0.6883392700358243]",0.9352267408614809
67,13400,0.9967235943310752,0.6164351668561211,0.6143585829241323,0.9541094695185698,0.9489562219770277,0.945644508648181,0.5698077905811708,"[0.9545964813190013, 0.9626779939448113, 0.954758654302681, 0.9586047064999754, 0.9558823533825155, 0.9475748126804185, 0.9488165171288621, 0.9467341582255694]","[0.9523784475191546, 0.9602836485510232, 0.952140134098559, 0.9559536470295332, 0.9531659448297659, 0.9448973699014382, 0.9463105654164777, 0.9440343196328471]",0.9522503638631484
61,12200,0.5268350192179718,0.8466223706636319,0.4521288472072984,0.7719220204218744,0.8811132927415051,0.4820144067212788,0.7462306570171142,"[0.8196960688521259, 0.8594491406767953, 0.8668971296317407, 0.870749498795869, 0.8748838217871284, 0.8801379947965693, 0.8805514364521674, 0.8824560710550711, 0.8836455993774606, 0.8852940254034707]","[0.5227840698099722, 0.5406814603553485, 0.5454243507885066, 0.5310635048823455, 0.5276946053759002, 0.5253382337375803, 0.5225107097987143, 0.5185955134318104, 0.5171794136672327, 0.5141711043748174]",0.9456561353175633
70,14000,0.7041581662753277,0.45002902980260423,0.31271707129099485,0.817805530411583,0.8736757404616329,0.6301060333609448,0.4112231865355589,"[0.8698549880839226, 0.9009437518781587, 0.9093898588198454, 0.9140991600781765, 0.9127052546040255, 0.9159110245835211]","[0.6936700574449599, 0.7003136455572798, 0.6977472453349495, 0.6936081173491407, 0.6871601164070862, 0.6882808886106272]",0.9129097290013422
61,12200,0.8340077356115791,0.49060420634542207,0.40558712033154104,0.8420543236349325,0.8441809990991592,0.7157296271921307,0.4563040078570529,"[0.8976596307581345, 0.9175200118613283, 0.9189788529135052]","[0.7886264049430659, 0.8021724592531089, 0.7936898515956741]",0.8963115370419311
65,13000,0.6347865797967566,0.722176946049559,0.4564362933522395,0.8349267231179733,0.9071802286448739,0.6008383940545665,0.6747400774200201,"[0.844723092250926, 0.8758423478479519, 0.8981992870904358, 0.8970934158014158, 0.9005546908056052]","[0.627844427879866, 0.6403558633005996, 0.6349091956733421, 0.6289539344425981, 0.6176430181437396]",0.963516747351415
92,18400,0.9064710575890411,0.9039404208203847,0.8195020264690532,0.9206544137307624,0.9379832792725077,0.858663562900829,0.8519471914309493,"[0.9330746070994527, 0.9328666745545868, 0.9396298271837628]","[0.8667598354807107, 0.8623557692755257, 0.8675180488686965]",0.9504061561620276
35,7000,0.7470925558966028,0.9975152972383949,0.7461640173948045,0.8633726773171576,0.8965198879742126,0.6924359746263715,0.8920467766129266,"[0.8796177072860702, 0.8970403421435351, 0.9046595452755118, 0.9069230972620274, 0.9110831772622692, 0.9084173654129375, 0.9070324535869415, 0.9059641927560955, 0.9074392159320958, 0.9039150793134852, 0.9052536868537766, 0.9022764851872027, 0.9053010528809511, 0.9059008027615736, 0.9053173936691654, 0.9035070517102055, 0.9031715799185601]","[0.7144396110379347, 0.7269499201312898, 0.7213467715056926, 0.7181434870601993, 0.7144568339533236, 0.7121233114533577, 0.7076485690857075, 0.7062472261054438, 0.7047699464751138, 0.7017423366836882, 0.7031593586276059, 0.7004668348030036, 0.7000848890404786, 0.7010304341842166, 0.7000452976565299, 0.696769786079605, 0.6961457400067421]",0.9402957828930482
67,13400,0.6432629203461713,0.9708017647961942,0.6255829743089115,0.7802935733526242,0.853006570403462,0.5600538251680827,0.8245040849703223,"[0.8118768878175644, 0.8296937275253871, 0.8531953321407062, 0.8563964100659048, 0.8592604653365077, 0.8576147352429283, 0.861718714730265, 0.851090476957502, 0.8523184238655437, 0.8504580185214758, 0.8507570084226682]","[0.6109318272012008, 0.6042751454699465, 0.6122938429989313, 0.6026520558272217, 0.5962540711779509, 0.5878869811864178, 0.5909384428171115, 0.5796039088576082, 0.5798494813091067, 0.5773560708402808, 0.5769431003997828]",0.9102298472508539
65,13000,0.8174916257522203,0.4489531614796876,0.3620782354828498,0.8801833804651834,0.9231263895682914,0.7562045989816637,0.4693171960664439,"[0.9002086902848543, 0.9217106855230878, 0.9261002012030289, 0.9262144398555108, 0.9275330492507265, 0.927191082749077, 0.9272568436264181, 0.9246851858676105, 0.9250421440692358]","[0.7826299805884718, 0.789482164069491, 0.7903238752550292, 0.7845512042510756, 0.7837383156153914, 0.7810562236037009, 0.7803683572914316, 0.7765730007898195, 0.7766217471048082]",0.9546994962653442
40,8000,0.786843764754696,0.800803654534161,0.6249233791814781,0.8871341894838227,0.9237545792695119,0.7399067126549205,0.7589094190948767,"[0.9067662854020986, 0.9276624248900028, 0.9333907459067954, 0.9342100151827241, 0.9323665523417559, 0.934670025067655, 0.9343330274442571]","[0.7626736140465955, 0.7736964526456489, 0.7711243721237742, 0.7712985640292023, 0.7648998442557795, 0.7637679312622414, 0.7643032263849981]",0.9524011270634751
49,9800,0.9707091700817726,0.679598273150947,0.6604710392532878,0.8727378227262257,0.8781329780639142,0.8383598995023527,0.5364405520858213,"[0.9434940682224565, 0.9435665357928582, 0.9247242118273682, 0.9188464683920632, 0.9221278874646348, 0.9167291612069848, 0.9201418151679317]","[0.9237686401556214, 0.921425980588755, 0.9031490371073737, 0.8950740533681205, 0.8993622178013738, 0.8929783494555176, 0.8959912683454077]",0.8927679644076115
52,10400,0.9965965377928101,0.49866206403239455,0.49762600242498056,0.9349599834740653,0.9455503030646675,0.9434798510820936,0.49594528030438284,"[0.9646141094624799, 0.9623588146250417]","[0.9622638797748233, 0.9598548690025164]",0.9464062621946998
17,3400,0.9009168617423735,0.45175759935916027,0.4007580060794358,0.8932130251973301,0.9062241416712657,0.8157393590593134,0.4409957434119109,"[0.9298298387541154, 0.9359283128468041, 0.9391033985673316, 0.9422117264555708]","[0.8677010187030606, 0.8654637934619115, 0.8655365757671828, 0.8673879274169649]",0.9338208400047308
80,16000,0.9404259047824909,0.5868717328732004,0.5526397706847704,0.9064578340435256,0.9239752130360408,0.8580196533981634,0.5001914688732924,"[0.942769567761482, 0.938870660128934, 0.945030651603736, 0.9415459517720137, 0.9420601445576685, 0.942208481667551]","[0.9057399481561937, 0.8945497821789858, 0.8998200593567471, 0.8943452646697486, 0.8944507104791627, 0.8941217965650476]",0.9349503397785589
63,12600,0.45659215060064196,0.4545749757411973,0.2138781172928304,0.7202463510806045,0.8354436898770493,0.3580683818421924,0.390936506058141,"[0.749344522675308, 0.789573556002867, 0.8013677010398774, 0.8199739578148222, 0.8250063325248806, 0.8231870208055351, 0.8259550525963073, 0.8250212354427482, 0.8258539903381708, 0.8279411632707643, 0.8250777604218857, 0.8259694239155264, 0.8297052633496581, 0.8278342974474894, 0.8274573626084977, 0.8302670923376091, 0.831310396099527, 0.8286783525195605, 0.8321519713529952, 0.8309366796292701]","[0.4789856128002634, 0.5072934453904865, 0.49694347853978327, 0.4896110306936037, 0.48335649753290516, 0.47589467040807293, 0.4737830613313073, 0.47055002017559433, 0.46605952616112056, 0.4638510936134402, 0.4615905321076913, 0.4628171206909578, 0.461339217542057, 0.45881104676664686, 0.45696707704939854, 0.45614379347243716, 0.4575754531245463, 0.45405985123742915, 0.45551695613075927, 0.4541080096618676]",0.9289414471674396
26,5200,0.5439223281840568,0.8089692574526354,0.4321591098713984,0.7449895099453074,0.8649420861568159,0.4179596801527641,0.6943139975103334,"[0.7883298825763622, 0.8440176380777747, 0.8481181479866209, 0.8615380129964181, 0.8716171489381698, 0.8715484810965206]","[0.5300049880174877, 0.5333375145787033, 0.5243506543536215, 0.5280166266325734, 0.5279018265877756, 0.5199251917331604]",0.9250122198055443
16,3200,0.9388812577495023,0.48251239789545086,0.45304682083029546,0.8891052659582345,0.9257916976219778,0.8598409136475893,0.4249070505657554,"[0.892601138711743, 0.9113641543756641, 0.9279874888944902, 0.9179176443823931, 0.922849168870994]","[0.8500980026087765, 0.8639273480797699, 0.8802964067308657, 0.8697011049167195, 0.8712114895032026]",0.9287417176971027
93,18600,0.9273285616051445,0.9797129571625989,0.909054519449414,0.861021349633526,0.8761871253470691,0.8097751656194913,0.8565414200362143,"[0.9096052944448892, 0.9167663150374876, 0.9206942549582403, 0.917131499724448, 0.914993520053316, 0.9136398954778355, 0.9130632381428646, 0.9126907291321918, 0.9108321705397384]","[0.8627739677637748, 0.8651995191966219, 0.8673707329512957, 0.8623691755400409, 0.8582835156801402, 0.856767792915656, 0.8560775430753487, 0.8551856551865842, 0.8523787901653044]",0.8839033722501826
87,17400,0.5147141922686661,0.46756002169166233,0.23516737368969806,0.7336895284709467,0.8087550366471572,0.41704211455362605,0.3764491550056209,"[0.7809439678914203, 0.8087276060031233, 0.8250017842283832, 0.8354440035489192, 0.8400469460287893, 0.8392746949640375, 0.8404704906004606, 0.8412622276212595, 0.8432053793034587, 0.843213020079216, 0.8397905859319158, 0.8414118376761401]","[0.5333578429585627, 0.5280420980064378, 0.5298058930499001, 0.5252752417340726, 0.5168628367600635, 0.5118660880768748, 0.506409916424433, 0.5040769102223387, 0.503804473454439, 0.5016677040384387, 0.49969511394100374, 0.499589382921163]",0.898450200930459
97,19400,0.9537926080121806,0.7089274946672965,0.6741671490468877,0.911157869069129,0.9277139033734251,0.8931079407310929,0.6934195971112758,"[0.9338458227137082, 0.9428226024162488, 0.9398598523941379, 0.9447077004630184, 0.9417353608301755, 0.9387262503162089]","[0.9000726245072759, 0.9071899195044357, 0.9029284214886107, 0.9066250849321087, 0.9026316799389537, 0.899543897593177]",0.9302939596958639
40,8000,0.8771560907055055,0.4814951146792841,0.4254356278402243,0.9054951640669864,0.924044480068106,0.8237291571047336,0.4822382063351885,"[0.9241798595493685, 0.9310528824728261, 0.9316122678569845, 0.9353911987078896, 0.93352397886114, 0.931559342356006, 0.9317713314989369, 0.9286789995148991, 0.9308155284408022]","[0.8465171539108661, 0.8472983621088297, 0.841396283466485, 0.8425005180451376, 0.8379342760487831, 0.8336600238695114, 0.8330781527752427, 0.8298393878633379, 0.8308853605343803]",0.9315849720705551
90,18000,0.5289033966502069,0.9281647218104173,0.4898082833436971,0.7384704425770127,0.8304986811354463,0.4128260505002296,0.7751792666564756,"[0.7833591293603369, 0.8299479735234797, 0.8463260900426381, 0.8535628461861193, 0.8575080965235802, 0.8566145701949085, 0.857673751542539]","[0.5288777616519098, 0.5500834104064681, 0.551002410695628, 0.5478459479179983, 0.5384631947971219, 0.5333723466235406, 0.5281331350199296]",0.9345577109747563
59,11800,0.5301334923529951,0.6848575751114745,0.35959457412807183,0.6549445333814359,0.8128867086016502,0.4483626345301483,0.5557579797766234,"[0.7062078125309639, 0.7773499154975897, 0.8092020930836882, 0.8160898284805347, 0.8191990272263294, 0.8229673138906268, 0.8219045948373299]","[0.5135647597359126, 0.49776520800123825, 0.5197625763431278, 0.5168602125251467, 0.5028842237626203, 0.5036056368800046, 0.5042411916925671]",0.9175121382655487
93,18600,0.611362329666884,0.6138440181877537,0.3675085855799188,0.7979559128001649,0.8842922929356258,0.5626052040826169,0.549871099784635,"[0.8208599791646181, 0.8652527584369759, 0.8759590622662079, 0.8874342081106715, 0.8870269406125292, 0.8860252912958445, 0.8876666721842165, 0.8846658486244202]","[0.6078018578910004, 0.6107920756881889, 0.6070571580979844, 0.6041235394828086, 0.5980881388026512, 0.5888825953316214, 0.5867638481319635, 0.5821253853462065]",0.9321237628013093
17,3400,0.9086915365378601,0.7621271828310368,0.6941395205856891,0.8867901933026138,0.9061404971381561,0.8102985829341895,0.6851973523088377,"[0.9192176237348133, 0.9282144391974887, 0.9260398347205898, 0.9276483529123504, 0.9243716714090853, 0.9256982159932768, 0.9264091146577937, 0.9201729092130181]","[0.8500159186326318, 0.8609529314095408, 0.8539727605649414, 0.8516476332222017, 0.8469819091763358, 0.8485734291387111, 0.8482966934918053, 0.843530447102427]",0.9355296791825375
27,5400,0.5149708664298729,0.9827253510780866,0.5061235574328957,0.6887615953596632,0.8175567556097696,0.3911102909691629,0.7880414199987082,"[0.7940008554781367, 0.8225522736465753, 0.8654643365291577, 0.8719192852049455, 0.8733546082083128, 0.8797452181344573, 0.8795996183601611]","[0.5076951823555897, 0.4895958744485862, 0.486870367404474, 0.4917853399774031, 0.48888370270714965, 0.4872449166572011, 0.48627962707919775]",0.9262872534366376
