n_features,n_samples,corr_Ytrue_Ynoisy1,corr_Ytrue_Ynoisy2,corr_Ynoisy1_Ynoisy2,corr_Yavg12_Ytrue,var_Ynoisy1,var_Ynoisy2,corr_pred_Ytrue,corr_pred_Ynoisy1,corr_pred_Ynoisy2,corr_pred_YnoisyLow,corr_pred_YnoisyHigh,var_Ypred,cov_Ynoisy1_Ynoisy2,cov_pred_Ynoisy1
274,54800,0.4616981082160548,0.46639810306253293,0.21738353789018305,0.5947933469118869,0.8847215772947061,0.8878143322067498,0.7098189915800426,0.32824320827567605,0.32377216977033724,0.6723500330443306,0.32192223533882225,0.19783442,0.1926641649673616,0.13641801070227336
132,26400,0.9023538097002289,0.4547167314091934,0.40553596965383076,0.7030970464915135,0.16240332242295377,0.6575537701153128,0.8522425980331387,0.7770417466789469,0.4196815777066322,0.6676087380860617,0.6076049434457975,0.20449376,0.13252964520049426,0.1457716764043404
480,96000,0.5705805571547093,0.9283222966701752,0.5318819936754904,0.800723302253193,0.39187316503285236,0.14828699757328678,0.7342874089655723,0.4075980058754612,0.6798743046765169,0.584948810088558,0.44782323662897433,0.12110624,0.128216890770714,0.08799012047733139
342,68400,0.5037392372064325,0.9076890069037522,0.4561033393136718,0.7489846572038862,0.5158900156810557,0.16114792657331498,0.6960841066782628,0.3461564149919564,0.6266560533606393,0.5737896598352684,0.35568153814894765,0.12344445,0.13151100935952986,0.08762787368835773
435,87000,0.8402369723332052,0.9439597696006565,0.7923354623509953,0.9391485113012991,0.18149615822154722,0.14527089795843692,0.8186174732997716,0.6834486934389816,0.771014245011825,0.5725942316325283,0.5045055197087487,0.097304836,0.1286584641407702,0.08944936795507702
82,16400,0.7190572864443182,0.8747526626419492,0.6253676294376255,0.8737315810130327,0.41959171515383603,0.27445229001455645,0.83983614695921,0.6216208401001179,0.7476198119368028,0.7164688789382506,0.4028734249825946,0.22350399,0.21223420653253688,0.1946760789093194
420,84000,0.9300525410075013,0.6055100722042711,0.5651742518249528,0.824388650493782,0.15294226671690056,0.3585267450287539,0.8689211681823644,0.8101611180896346,0.5291712483118133,0.6934495028077404,0.5260593317325735,0.117169954,0.13234677751127072,0.10930027716470338
381,76200,0.5088284738518136,0.580200381952343,0.2988317646444614,0.6717967013742655,0.7366491445821943,0.559522294327241,0.7059330395697594,0.34950484186103403,0.3962051369165775,0.5420172730543318,0.4665483389529346,0.18464147,0.19185491344216324,0.12856597129991
232,46400,0.9854546656567861,0.8979554830021128,0.8848437786745974,0.9679616346634364,0.12831564353541133,0.1535924535594825,0.898970604599101,0.8871755694524217,0.8129267507750946,0.8399467073149722,0.5623369586312926,0.115127906,0.12422329477363972,0.1083347192223224
366,73200,0.5108085877979656,0.49079460190439533,0.2454817799779709,0.6343541171118124,0.7740795318630052,0.8272087163187463,0.7072390410894838,0.35312328799196596,0.33956019639059365,0.5258763681452977,0.47558554539048115,0.23362912,0.19643868714582546,0.1477354640484643
92,18400,0.5000589363749051,0.6562452150945229,0.3216490521360918,0.6948049488842062,0.9231199887347425,0.533205206037557,0.7428154805984649,0.3639412423880188,0.48977858259737905,0.6402968942667056,0.3426791918180439,0.2863739,0.2256773890640114,0.1884633648721233
94,18800,0.9485404411397008,0.6135276132577959,0.5840279899772473,0.8326631931812899,0.13107716455193769,0.31091051795395236,0.9030260505596013,0.8535602022857998,0.5312119883938387,0.9021627040467949,0.4636870686276361,0.09248,0.11790813354498593,0.08797302869401422
418,83600,0.6918989611897945,0.998406368945985,0.6908663112850171,0.8859227122148294,0.26620214693178706,0.1268663824158185,0.7727200077216652,0.5404239217281834,0.772137262101782,0.7701846731733258,0.4846908167358603,0.09721505,0.12696369828272078,0.0876655641776821
81,16200,0.9986900595829924,0.7346179914901595,0.733371526262004,0.9072179913673779,0.13481737834340987,0.2521938334220665,0.9263171525954038,0.9249709014681576,0.685497647533689,0.6667446813016285,0.6505515107370066,0.1182377,0.1352376844537651,0.11692924699791707
225,45000,0.8299983375282418,0.9919606874449804,0.823400101716787,0.946187335199647,0.16640848623205465,0.11657209240371814,0.8017380229308795,0.6498745055136522,0.7948623531783712,0.789536687399988,0.42677947633743823,0.07775674,0.11468536764727885,0.07056856765285226
67,13400,0.9954490884283923,0.5582359735997836,0.5557937186694943,0.8006447296331595,0.09829281471515948,0.31869631366681245,0.9070843216255257,0.9016613907442987,0.4927756381532033,0.7299353139551086,0.36818341743011984,0.082832105,0.0983792606966374,0.08066047003909858
447,89400,0.6019960675870437,0.9972321076648522,0.6006834163663199,0.8322509576029945,0.39240378172062323,0.14156042421627318,0.7794179984946011,0.45765549636693975,0.7769224450646237,0.700187141211267,0.38253390796543163,0.1293109,0.14157586844348408,0.10135755200984198
117,23400,0.47641017666308905,0.5578876622919681,0.26287374475882097,0.6454634685420177,0.732667247767259,0.5307339290940906,0.7626779854279289,0.3731009632570566,0.4391896046773869,0.5606461669804493,0.36191808237359446,0.19169319,0.16393142992489343,0.13938826111236846
87,17400,0.9947739856533612,0.47301713335203643,0.469860542909803,0.7337368648800773,0.16218059671496154,0.6979282711026301,0.9245350862344387,0.9189462156601498,0.42344803123701297,0.8234433556995794,0.47853717476644114,0.11725908,0.15809022551006105,0.12060057074859257
118,23600,0.8012902697929933,0.9355999935953461,0.7499482246123979,0.9222097706682443,0.1505559313424221,0.10900649841717754,0.8326514632090116,0.6620311484663342,0.7847709159915749,0.8288483919493234,0.39798918485802814,0.08619711,0.09607920796921406,0.07493466601633068
58,11600,0.4817653960919838,0.513699070411986,0.2439243235519136,0.6305040784326557,0.5630530327418757,0.5099608043276666,0.7100288070880496,0.3774818815027799,0.34329047021533166,0.6213981689027821,0.4282401201312396,0.17478679,0.1307208793037209,0.11858017921089047
69,13800,0.8351308234670948,0.8885785269170678,0.7440375055387801,0.9217239801009686,0.17853135459837044,0.15287509911357142,0.8587501842149818,0.7020393538382619,0.7667498327967655,0.8326532447808014,0.5402282312105733,0.10407175,0.12293054131814406,0.09122046225187057
137,27400,0.4732400258977882,0.5861820255285534,0.2719756776344888,0.654494972808725,1.0277614165028743,0.6685276286997367,0.7355381717951649,0.35952561329437654,0.4349319809098477,0.5874600334264752,0.4612528163127604,0.2455812,0.22545284271453198,0.1763279007449875
256,51200,0.7464659210445931,0.4550556006155419,0.33654305603807044,0.6813351926164778,0.2654378682221896,0.7196034639096459,0.8155561616468767,0.617944919208939,0.3720953054954996,0.7691006295137055,0.5636101005684306,0.14437377,0.1470886967918835,0.12289713752302794
191,38200,0.6339483957130311,0.9767799100729121,0.6183279953566367,0.8493912736677712,0.4826632133257604,0.2002813574360157,0.7728694518007965,0.4787177058379263,0.7550359900141459,0.7105405582983064,0.3600341978019514,0.18964808,0.1922540443107127,0.14187898424856213
304,60800,0.7982405939348939,0.5667172454137058,0.44684768747749815,0.7753098646519017,0.23001565685744307,0.4538800597109783,0.8252421899165936,0.6623084598571365,0.4630958967819787,0.670384087808816,0.47585695511928844,0.121586025,0.14438354299399556,0.10956550404766793
209,41800,0.6618979975114256,0.45447915487652135,0.307669406548813,0.6600465786345433,0.42912954239145573,0.9187299575766648,0.8005668023387231,0.5204489125582716,0.37267030271969753,0.7981551986222732,0.40523936172061364,0.17072423,0.19319035788587555,0.14018120233645134
78,15600,0.4991763463930058,0.908659962521441,0.45097997581296234,0.745114876391859,0.3107969770953586,0.09434838389113273,0.6976655216622379,0.3599261980254645,0.6319594239817465,0.6203358132456551,0.37198622252659375,0.07985884,0.07723207182763864,0.05594270522431094
296,59200,0.6656809161073949,0.6847380677548827,0.45516920886368795,0.7914131743152573,0.26715078831668554,0.2536019056918093,0.7813446289237316,0.5181254218503233,0.5348113100265444,0.5610120803859744,0.5489653358514093,0.09679395,0.11847767742875984,0.08372703309311445
471,94200,0.8689971143002975,0.9625043645947416,0.8365196252539602,0.9529985565929885,0.178489272697089,0.14505191828236735,0.8510628554828819,0.7419384724469433,0.8215706226096678,0.7528225575895091,0.5059775759927937,0.119960055,0.13460143670173264,0.1102119071791274
353,70600,0.534549698796017,0.684289749023929,0.3641690173586624,0.723922289831379,0.660814645436977,0.3995750255396487,0.7311595802817437,0.3815643583501574,0.48740847250721414,0.6551997777931344,0.46058165819747865,0.16920713,0.18713269899542423,0.12659859730094247
94,18800,0.4889952712296391,0.8469967683373786,0.4081701056931415,0.7307670288061001,0.7332223362100874,0.2545884417041022,0.7384733543545755,0.4105120575010105,0.6286298731549398,0.6922651566652641,0.4228697731144351,0.22272621,0.17636290973525082,0.16611416537162732
424,84800,0.6284977508301692,0.9986995015762717,0.6276504767893502,0.8508517956646758,0.41379550790351194,0.16578855505443854,0.7849217886331723,0.4877719928412654,0.7840320341099999,0.5627434911394636,0.47976341445935217,0.1329901,0.16439720285503445,0.11476043313848916
318,63600,0.7311622758168612,0.9218286551457142,0.6739449037306408,0.890568278442617,0.2288861114665626,0.14556224005573848,0.7878729281003394,0.5784451271879069,0.7290612480271292,0.6154544676583085,0.5187360585303434,0.10134288,0.12301753345048101,0.08924062065629276
466,93200,0.9918727402004353,0.5748597498704313,0.5700995602526837,0.8145053690450791,0.19734118913923462,0.5800346388853819,0.8825210406823689,0.8754227945138524,0.5052606847121901,0.7686928210392424,0.45025673597660776,0.16930866,0.19288229558464842,0.15601357191328266
17,3400,0.5443348073018943,0.7648996760940835,0.4065281713943796,0.7525915234130462,1.3836229991929723,0.6798859562863274,0.8460256642928963,0.4349414348991528,0.6739112293305193,0.7835478439087101,0.46347785646447487,0.42465514,0.3944366525294575,0.3343483334614384
171,34200,0.8853369387867525,0.9921641974026247,0.8786842018223504,0.9653368427744877,0.18188371366252723,0.1446984048592202,0.874449196512147,0.767041397791035,0.868013955168045,0.8269681225008333,0.4155884749985739,0.11734,0.1425533638938765,0.1092705553240142
320,64000,0.9975858286350342,0.4589572492679197,0.4579590855219334,0.7158514063039602,0.1736139255953018,0.843728302034101,0.9046243573949487,0.9023886066942921,0.3980037004786696,0.861617528302535,0.5658608522733829,0.13715202,0.17527854080598348,0.13394874229809836
483,96600,0.522088835084155,0.8681888652648054,0.4551599413286845,0.7571065770795427,0.4686509284773253,0.17321774767053535,0.7371265676329807,0.39379175147650647,0.6445690712743509,0.736152113257751,0.3710850074696999,0.12308103,0.12968525103824835,0.09512559877429545
422,84400,0.5011904212092876,0.8617467537395601,0.43255612346352323,0.7387796333606245,0.5420649983236007,0.1836238793558583,0.7304220063714904,0.3839578356434015,0.6299791699916778,0.5926632242242008,0.3974469760363981,0.10941609,0.13647061806839758,0.09365096759899667
257,51400,0.6364281513193114,0.8868841165541999,0.5638635677765892,0.8350566797963522,0.40764165004192654,0.2106018729456642,0.7528436629378165,0.4567137844667147,0.6605299699513363,0.7524206343912516,0.3332583058414115,0.13696292,0.16521709690642467,0.1054437982073609
319,63800,0.6244559826569238,0.6371285780407641,0.3962123510088211,0.7548810348283389,0.30899868192422303,0.2980240484619466,0.8035574927339088,0.5140560072473029,0.5217426592764902,0.7255628726471821,0.4822278061480267,0.12247793,0.12023765206286649,0.10087486103980374
453,90600,0.9991584667120907,0.9782693208690338,0.9774844117970032,0.9942114607390249,0.10234987608585588,0.10691415318307049,0.8801789239037138,0.8795221330536269,0.8606645509143773,0.7617036927756972,0.5010226901785289,0.09338763,0.10225324356460531,0.08743942194582946
18,3600,0.9887387916000108,0.925942531858216,0.9156834452910014,0.9773032595699064,0.2242180577526755,0.24969915161892697,0.9432454044765938,0.9308880629643269,0.8685172229094266,0.9315551152018563,0.6342364867562558,0.20462663,0.21674047060963575,0.1869152960319885
316,63200,0.6902202031396687,0.5829901067373433,0.4018586238996017,0.7538451977855739,0.318358503553999,0.44635162746846396,0.8271825399056023,0.5667873883412378,0.49174748094457627,0.6704425213098945,0.5544853868855246,0.12035808,0.15148815320624914,0.10987121453616823
55,11000,0.953704033034757,0.6517196810647812,0.6235747725831364,0.8563403643683702,0.2605549139281917,0.5529083116240086,0.9279042395339445,0.8810184094325307,0.6080207213290284,0.6958272514382526,0.5246280155948062,0.21261276,0.23670862614593824,0.20431305294332688
466,93200,0.7444815370997927,0.45927253984432886,0.3414315219840698,0.6848543829237217,0.21437556327618537,0.5579728759940029,0.7980858017253936,0.595933044227818,0.3718341731786742,0.7415612395591874,0.366825196664729,0.11450615,0.11808741666734456,0.09381639581957728
460,92000,0.5020546849029511,0.990956114617104,0.4975200560438624,0.7576199900858427,0.5104449008241114,0.13253393142798214,0.729955596032105,0.3676763298720412,0.7222325204419521,0.7247914543328623,0.34303716200647943,0.116864756,0.12940601657798834,0.08998238623612297
473,94600,0.4950046675990652,0.5153829986412057,0.25069162229708697,0.6384782286440897,0.4600221885150559,0.4217169734021278,0.7089295504877505,0.3434323351270184,0.3613751833763105,0.708907470025623,0.41964211719383165,0.09157619,0.11041942716434747,0.06975702685752969
152,30400,0.4677666173895894,0.8940832992116565,0.41574115648372933,0.7155243583541371,0.7538603774038071,0.20590811538076167,0.6887540190321609,0.3258630452245309,0.6075133439851818,0.6448977936181359,0.3577921750777915,0.1839433,0.16380345895188783,0.12024356467536197
185,37000,0.611417731905801,0.4797349202007134,0.2945093818724211,0.6666586725766289,0.4456208143674961,0.6996778071735513,0.7485897545295723,0.45589846308618115,0.35648090607603483,0.729447105180162,0.4197884667013916,0.18231188,0.16445443499393103,0.13042228261798328
432,86400,0.44721313534225765,0.9474522615078667,0.42386866011209745,0.7036219512011176,0.7214885953640232,0.16370215031303062,0.6978695741182268,0.3215462897673432,0.6639223258372235,0.6409792093632031,0.42003826802086414,0.15909404,0.14567315207491277,0.11007775889616288
275,55000,0.6483968119295301,0.8271759933265543,0.5308023144591552,0.8288099190561586,0.5424926023350453,0.330741471459604,0.8012572895142471,0.514780049901186,0.6641589939152496,0.7846146899780448,0.4150273213995465,0.22018737,0.22484535267770914,0.17923747021930864
301,60200,0.9607680256339598,0.816069044569793,0.7834459959211331,0.9340417152888276,0.08003302756685347,0.11173669604520912,0.8902693653990291,0.862169885212538,0.7343059039391336,0.8898114163899394,0.45601517814714976,0.08290883,0.07408846874910122,0.07410840588520787
327,65400,0.7554980818233321,0.5173233791237998,0.39100152711761943,0.7306131626186573,0.23437391294025342,0.5019178720670064,0.8032120429704763,0.5974632612147937,0.3953302050452764,0.800008472160213,0.4535060753888499,0.1073953,0.13410893691381287,0.09400168880836814
435,87000,0.5045888495705568,0.5010195570892163,0.25338640283547353,0.6351308164296868,0.5042260432277358,0.512348466000719,0.7391573874720742,0.39579357043007585,0.381109375166291,0.5508986347322318,0.4199851463265526,0.13475156,0.12879081835712072,0.10497763899626551
489,97800,0.6808795202143229,0.8656807674075114,0.589252106899088,0.8541155708158541,0.22429950010641825,0.14140723910962694,0.7551381668781204,0.5214786710819862,0.6524759011080133,0.6653378699810627,0.4292475823002782,0.08899747,0.10494377180835746,0.07447538681633425
281,56200,0.9907178008809839,0.6859206890992817,0.6790111340937985,0.8812240266315807,0.1636427595778389,0.3465160851133628,0.8978480745649909,0.8896284775488721,0.6235919760391091,0.8814989018805681,0.6213576451044142,0.14141203,0.16169502292061924,0.13968096691675372
321,64200,0.6321117623830586,0.9850049976370255,0.6228016380406951,0.849763190384945,0.43498073038331786,0.1778078803841172,0.7990911477137117,0.5116423843616462,0.7877085179724366,0.7404396353054837,0.4716084644108075,0.18806711,0.17320830574390453,0.14747433990232356
136,27200,0.4824227693585929,0.9611455794866363,0.4634462331766899,0.7365896204312479,0.5325640690102135,0.1346597887043885,0.713710394431914,0.3439418520205906,0.6848795114984789,0.7063189514119648,0.3836444852668711,0.18666118,0.12411498264358731,0.10896317576548648
109,21800,0.6930550132668506,0.7797455397638153,0.5346398349185854,0.8371535033393447,0.3739555830289398,0.29242732469920757,0.8214517153226337,0.5553418314821,0.6303259439370382,0.721030337296257,0.5044310341270731,0.18126719,0.1768093400885111,0.14237948547308402
224,44800,0.6119053572667384,0.7182726004674409,0.43854825533572966,0.7785842974425724,0.5022527689878833,0.37067065961683265,0.7609642092353537,0.45180806057226464,0.546077575748824,0.7608381271972242,0.5037341902011232,0.19274576,0.18922773049293207,0.14020545048082356
41,8200,0.6829149440757813,0.4575831873344448,0.3144664538076608,0.6701616550404461,0.3755750264251,0.8198310013617298,0.8133256132170854,0.573133992723449,0.39002775604312767,0.8133624321107372,0.3775871556072738,0.16287805,0.1745223504358574,0.14205264179099308
242,48400,0.4586426524115679,0.7278848872353727,0.33543789646898725,0.6782762687528056,0.9259734078466864,0.3566880254190997,0.6632115629808464,0.28832979533603803,0.4941111834758329,0.5818029008818402,0.4410863192205426,0.2587675,0.1927821700404096,0.14073232884062467
43,8600,0.8571759073708302,0.8752816597259583,0.7494640469905018,0.9260588479870435,0.25152749028593463,0.2401821680496947,0.8977265753658196,0.7703338777174951,0.7847408097979011,0.6262946503275669,0.5973852496931148,0.1708643,0.18423707998376565,0.1566075733062016
137,27400,0.5961203739678781,0.8643513392829911,0.5118402380536315,0.8067822148762612,0.5130227973488961,0.2420228550289429,0.7581873929000422,0.45814681053618167,0.6530679863922965,0.6485472564995138,0.34224131608908304,0.17440706,0.18036437449571208,0.13664295620411318
131,26200,0.5004887214776463,0.4969221306292998,0.24598130635867305,0.6318401023957105,0.7140900541517882,0.7040133705098734,0.6943274055449236,0.3464127156846047,0.3468905712558686,0.503227396593336,0.35921431649723967,0.20265286,0.1744173846489476,0.1304572432218086
199,39800,0.9090273449864799,0.4959522285153749,0.4508034684736585,0.7408056630332638,0.19112931142960907,0.6480227146708938,0.8917946199711482,0.8144352674514762,0.4598448532338482,0.6854963015069422,0.5373861256525374,0.1541791,0.1586571508967699,0.14319202582394222
263,52600,0.7941248811814564,0.8331721509143836,0.6618563300134782,0.8921320216356912,0.280987913925761,0.2593965339536846,0.8333938864060539,0.663974468186751,0.7030789392546543,0.8331886084172755,0.45688463270946433,0.16805904,0.178689877890956,0.14641185663111503
269,53800,0.9963599709142756,0.9580129988552032,0.9545983844231105,0.9880733542851948,0.19000935199242555,0.20602725455358645,0.8863145636453821,0.8819748387330801,0.8426237804364253,0.863710821240549,0.4812966037379419,0.14400604,0.18887766785607024,0.1374960452447304
118,23600,0.8941080531608921,0.9915372668175164,0.8871754112095389,0.9678311662156986,0.27403249320117984,0.22119665746720252,0.8795799706731808,0.7851438452000643,0.8722560938970022,0.8255152690213908,0.5416722009663848,0.2075851,0.2184352937602344,0.18380569032563415
28,5600,0.466208611163475,0.5415446644293147,0.2719696942535915,0.6271259735504018,0.24252282907838607,0.1780796092402017,0.8241450977055984,0.4957859962222938,0.538066744664875,0.7298969310842425,0.6374441886729137,0.12654492,0.05653284925668331,0.0933268248513506
100,20000,0.4651797469082865,0.4636592599097243,0.22034626820967906,0.5945434192031616,0.4411186652752936,0.44188038674853114,0.7119049379934664,0.327403975806707,0.3399293251131646,0.6411200117863873,0.4587211298706248,0.11532396,0.09728881732670228,0.07465199285790353
269,53800,0.8436464347854652,0.8673024649342873,0.7328251761163419,0.9189238731843697,0.2190452571320061,0.21023789839947515,0.846758859474585,0.7164204127879065,0.7345682292510871,0.8276380238849751,0.4262464670816902,0.13941993,0.15726529791004737,0.12545805428766155
396,79200,0.5367645092314445,0.7716498921273598,0.4192530060549391,0.7465246534540296,0.46886270958167336,0.22615879594830735,0.7100915980675271,0.38616379189829453,0.5269956657051607,0.4909001932249407,0.3536927522899491,0.118463874,0.13652513914241113,0.09029795433850563
493,98600,0.8340934468110932,0.5526178858461985,0.46240011247033447,0.77128497478979,0.26249497558087903,0.6017607401337507,0.838723569589373,0.705156715526493,0.46884590417928396,0.6244208346368983,0.39728482638627693,0.14931208,0.1837789895871463,0.14018080368647515
263,52600,0.4816152536752913,0.8204758081751123,0.39824405005266345,0.7131922995549451,0.6573275870750777,0.2183983276171366,0.7250439633135115,0.34578076375738714,0.5926081901583308,0.6477813114782095,0.4995457193823092,0.17917249,0.15089512205210753,0.11865136473926428
92,18400,0.6100815118536833,0.7863589172728511,0.4802280827706713,0.7957295791487531,0.6948071478818999,0.40949553496755264,0.7950778566802713,0.4821820682227169,0.6255652131967593,0.7938637655272198,0.542169467791976,0.27175236,0.2561732523057262,0.20370773031181366
97,19400,0.6528998463406707,0.9921191190239146,0.6482244368921278,0.8643415785194343,0.4035770528043845,0.17720701877933065,0.8160947439214522,0.5275812727056595,0.8111366768780965,0.803022050738786,0.415030867029437,0.21828885,0.17336326390292223,0.15840605102674846
187,37400,0.9608665658104001,0.49313783124084215,0.47381593371079067,0.7469577211069093,0.2723837991994905,1.0165082018439051,0.9193000027982479,0.8831957366102898,0.46289201069989416,0.7352270615569418,0.6145675019058138,0.23254992,0.24932754275275434,0.22564868621750492
336,67200,0.9739958533360467,0.5433137645383042,0.5308166054336468,0.7887586409526623,0.11174590026943215,0.3534611651992837,0.8568335073647875,0.8348567968001842,0.47789646256623175,0.7797666989805508,0.39362765179029185,0.09162888,0.10549678641038514,0.08589136177080253
28,5600,0.44216427673860237,0.5187286327204186,0.23462427556832538,0.6053586844809452,2.1270574290817943,1.4658637007288946,0.8141147223824925,0.3944828593131051,0.45709124099180987,0.7009051704771103,0.4292075941171949,0.81166965,0.41438716882872484,0.5332075906340147
260,52000,0.7068082065031354,0.53803963543423,0.38161501149806726,0.7321754934155927,0.3648946352777299,0.6284251179001263,0.8165868054370283,0.5884824825183789,0.43597127546286046,0.5841363873928435,0.4759308544962094,0.1811006,0.18274537600003496,0.15351438141918763
284,56800,0.7869966527652817,0.933689542374838,0.735024340095965,0.9160340137967303,0.15707095269573346,0.10938835364616832,0.8316543502388887,0.6534505117307368,0.7821995188943829,0.8075111993576549,0.39291268925437167,0.09061077,0.09634845623143694,0.07814057282332837
51,10200,0.5562663934196019,0.9269314006954035,0.5169133409531487,0.786187187106334,0.5425050688690239,0.18254266775561198,0.7627149905990308,0.36690219719959916,0.7093388767357818,0.6104321596275731,0.3894556776611973,0.17010464,0.16268782886792424,0.10566031549004763
460,92000,0.9865355532886325,0.7264021614302639,0.716578302222056,0.9014751728144922,0.14466112192358757,0.26657785890068386,0.8428395431541066,0.829245344201192,0.600182135039748,0.7884278278640349,0.5688749315006142,0.09622955,0.14072054444106546,0.09431498922507903
469,93800,0.49871420390346183,0.9183291280687834,0.4589059595709593,0.7451642087916958,0.41772635119714785,0.12378509663497167,0.7124476616782649,0.35801921756358984,0.6505214582514491,0.5666384757984203,0.3398993319083645,0.08543868,0.10435412033498412,0.06744001146678756
38,7600,0.6092475560648933,0.977414275409487,0.597030786996352,0.8319363636201786,0.3436546985664071,0.12825317069880207,0.8244625786886999,0.5142603040515155,0.8019960318285688,0.6143662232490035,0.5228490492477622,0.12618667,0.1253612636387224,0.10335019512051075
346,69200,0.9761449019916374,0.9992248502365938,0.9754356105458172,0.9936755748912526,0.1595075345092791,0.15249837961816076,0.9007451550375368,0.8778505189155612,0.9000813793731544,0.6836109802555196,0.4575146656742724,0.12903875,0.15213518506399148,0.12472542270490226
333,66600,0.7568981195535501,0.5927058031090993,0.4517011275847857,0.7781933691555982,0.1932481338514706,0.3147734786572881,0.7854779508560596,0.5830428684878559,0.45221662695847076,0.6232753728728183,0.41404237827128454,0.082429536,0.11140791516270437,0.07177661736954058
271,54200,0.5526591371651133,0.8321581536967451,0.45926945543800346,0.7716339513738938,0.4531819617701532,0.199320317630988,0.7424812503852873,0.40979288105551415,0.6232802995041568,0.5555108889003872,0.4628955691336096,0.16219983,0.13803514372746611,0.11093994379148565
22,4400,0.8142100985091906,0.4713285284889849,0.3803799098517701,0.7030295152356125,0.3121402746751901,0.9956447843999797,0.8965015500139646,0.7543191332148362,0.43070423598172425,0.8966298300521582,0.5453407686494423,0.21841109,0.21211338928223375,0.20144015487440894
383,76600,0.7341493220528483,0.7096507792103184,0.5207970133159799,0.8276234778581257,0.20571793282088077,0.21822589657235938,0.7882591287398493,0.5828927582266149,0.5546604072229943,0.5778157081991593,0.37546799996302027,0.09147401,0.1103480825510677,0.07934932209737569
448,89600,0.49360627598581663,0.829448832679553,0.41050471879879347,0.7270995497631704,0.4399087449867019,0.15544038857131487,0.676367731805023,0.31624741327917155,0.5506452740215827,0.6488339530424346,0.4479362110873696,0.10132795,0.10734639074108326,0.06658902896044507
398,79600,0.9741694792187725,0.6499193140928176,0.6331411482425172,0.8591530662919963,0.11496446050414412,0.2574221980053648,0.8791214252272739,0.8569229336657294,0.5920566515044619,0.8714671406072011,0.468812622799036,0.09177604,0.10892113531060711,0.08972549713290506
386,77200,0.9728817255356289,0.8526650555562791,0.8294802115452916,0.9500337633485562,0.1482788397921303,0.19303500788334366,0.8768880954552918,0.8524901126802376,0.74633997543267,0.845232753604535,0.40237088489737866,0.108057395,0.1403365159105525,0.10615904538101385
38,7600,0.8434814566622406,0.7952843812303082,0.6737600623500133,0.8949515763443922,0.348253706010555,0.38590851836839485,0.9040004769982709,0.7784483511806415,0.7359080469980767,0.8449429066248471,0.4468344724027532,0.24404429,0.24703970274168158,0.2336078502220676
287,57400,0.889660025060506,0.663219323678209,0.590196464579458,0.850028950609127,0.20991272241485365,0.37663162360344205,0.8678889043147481,0.7712311826956249,0.576653662096983,0.8653020741196409,0.5055377002258313,0.14700615,0.16595251296345606,0.13714981113044786
138,27600,0.6474267586796263,0.9917489025079573,0.642480013491685,0.860147988954507,0.3266297217704548,0.13862773571604448,0.8109377383994119,0.5434449043699208,0.8048397269536632,0.686726531452503,0.397149663277894,0.20346834,0.13672004949595246,0.14294601699574094
61,12200,0.6872520006803902,0.47520938446614636,0.3158582021548263,0.6864932462573945,0.2506447488789135,0.5278205712081119,0.8014374954207777,0.5592328173941696,0.3872038138718743,0.7508238965195566,0.4949638472878935,0.13119371,0.11489711398200828,0.10165386940750673
29,5800,0.4666935386647977,0.5452951968873642,0.2386726325350106,0.6376661569620445,0.2956668888716307,0.21408965001274302,0.7164863327842871,0.3683061570564188,0.38920239415494784,0.5813211624522264,0.3808751571395391,0.07880153,0.06006139475663693,0.057137986834380615
52,10400,0.8413494367189756,0.8475503500520128,0.7078700334700572,0.9138140675071056,0.052683786619470624,0.05222854846269578,0.897764444402946,0.7709455138970838,0.7660700375518645,0.7192013695202083,0.6277966425092923,0.044875745,0.03713626298635678,0.039556212334446415
67,13400,0.48431657037471837,0.949011350839722,0.4612550696960419,0.731121747939149,0.7784392433188503,0.1900966328021499,0.7036890451272527,0.3396765707883452,0.6642843887791621,0.6677946825365527,0.39983997896536577,0.1759512,0.17745213955045924,0.12567324147460027
454,90800,0.653414945661079,0.6021969620040708,0.3911650872730789,0.751232132742444,0.2569896187830509,0.3023556820483624,0.7909850993940029,0.5224891012089256,0.4862725177595377,0.5634826615391412,0.4345640478254799,0.10438451,0.10903926660771612,0.08598859756990855
197,39400,0.4569547156136287,0.9237114896290113,0.42171212589140494,0.7107095693188458,0.582945965500594,0.14587546346094538,0.742285379737955,0.3341674368439634,0.6911614961096231,0.6268941932371173,0.37523955846587514,0.15235205,0.12298018510005677,0.09817948577562886
284,56800,0.6903338259948714,0.4772063046430557,0.3291262755276041,0.6858411579184315,0.39955775223915013,0.8478919638268154,0.8080139340334598,0.5613905586183514,0.38286483856992276,0.6587573646875794,0.39229675077636705,0.18109918,0.19157205284414724,0.15271576245305965
24,4800,0.754111795231746,0.6094557322339718,0.47187807570576257,0.7841192433481544,0.5353302278821572,0.8224074379517429,0.8749289898382324,0.6661854992142563,0.4808372469051482,0.7509773212207596,0.43278002578258107,0.28609416,0.31318237277772537,0.2607534348287451
441,88200,0.47196213186248187,0.9327360076506632,0.44196155567733203,0.7225926643177571,0.805529723454206,0.20451724737838517,0.7293132939878667,0.33824608047779003,0.6819795263563233,0.5472189317588875,0.43614271972991064,0.20269668,0.17938924545241536,0.1360704710549946
